
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLID and time  0.1000000E+01

        20   4  8.532487E+00  1.475119E+02 -2.419477E+01 -3.971611E+01 -1.088754E+00 -2.909978E-01
        20   5  8.924812E+00  1.550044E+02 -2.137073E+01 -3.641683E+01 -2.420343E+00 -5.881816E-01
        20   6  6.060897E+00  1.492401E+02 -2.441781E+01 -3.569377E+01 -2.426910E+00 -5.896302E-01
        20   7  1.110639E+01  1.528228E+02 -2.137073E+01 -4.049826E+01 -2.411819E+00 -6.222117E-01
        20   8  8.199155E+00  1.471018E+02 -2.441781E+01 -3.969417E+01 -2.418294E+00 -6.240303E-01
        21   1  1.011691E+01  1.720081E+02  1.453121E+00 -4.035858E+01 -1.092717E+00 -2.555013E-01
        21   2  7.068688E+00  1.658524E+02 -1.764454E+00 -3.958390E+01 -1.079842E+00 -2.526616E-01
        21   3  1.253462E+01  1.695904E+02  1.453125E+00 -4.488179E+01 -1.084133E+00 -2.897713E-01
        21   4  9.439995E+00  1.634811E+02 -1.764450E+00 -4.402028E+01 -1.071440E+00 -2.862064E-01
        21   5  1.031264E+01  1.718509E+02  1.464671E+00 -4.027059E+01 -2.415853E+00 -5.869295E-01
        21   6  7.270491E+00  1.657080E+02 -1.747228E+00 -3.949759E+01 -2.402978E+00 -5.840898E-01
        21   7  1.272508E+01  1.694385E+02  1.464675E+00 -4.478393E+01 -2.407269E+00 -6.211995E-01
